Title_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"AMNS","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","10ad61d13bebf14f82f3d32e7b631c9032bfa37cdfdb34f2885faef9ce549f9a","0-06fbeda846d0b042368a929d003ba975e7382f01e8ae0aa48a481088dc064a0c","1-9ab21e9478449ae3cedad359b2fb5577bc1314438950d85db6d946b6a6982e62","root.record.ProjectList.Project"
"Barracuda Neutralization","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","10ad61d13bebf14f82f3d32e7b631c9032bfa37cdfdb34f2885faef9ce549f9a","1-68d3b7687d6e7ca7db47d643745ea03659d55508d5c8c84f4141a31184735374","1-9ab21e9478449ae3cedad359b2fb5577bc1314438950d85db6d946b6a6982e62","root.record.ProjectList.Project"
"Proj 4026","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","10ad61d13bebf14f82f3d32e7b631c9032bfa37cdfdb34f2885faef9ce549f9a","0-d01872d490c1e1b773bd50b5ada405b2d8764b18526eeac25b8d09c57d1676b2","2-be27f26ef44a35649c5d6b8266a4295815126571fc9e22a2076a8d9f659fdb55","root.record.ProjectList.Project"
"SNIUTT","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","10ad61d13bebf14f82f3d32e7b631c9032bfa37cdfdb34f2885faef9ce549f9a","0-71f62bf6b35529deb5daeb00543b22fc948c3e3bd5d0ba6532be5b39588172cd","3-29dc8bf9ba630fed79e1f4fc94c2100f8bfd1fc0b8be59a0b9d896e080c95f6a","root.record.ProjectList.Project"
"Proj 3159","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","55b7b92761b80c0a4e4a4e86feaf78691f334a2d528b7bed484777a1b128c14b","0-4cc1da1ac665c13328bdc3365eba77b17c39fe3366da0ff37666c907e28b0a61","0-9aef52bc39b416fef0628d1bd2a832913501b4c77b0f2e7672e520f7fc6faff5","root.record.ProjectList.Project"
"Proj 3188","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","dc20439542757bfe4499b9ab323983d2222d8734c7886d3656c268cad13f2dec","0-7e7f74b6e80897adc111ed5c5de80ec4516fbe2dc8f3233ba2a3917d4d14466e","0-fa424e1f98b4ed7523bc2b9f9f37a35935e3733627661b7933a0fbe469df34ff","root.record.ProjectList.Project"
"Proj 3232","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","dc20439542757bfe4499b9ab323983d2222d8734c7886d3656c268cad13f2dec","0-e0e8f274645e2234963d47e9300751ba38eccb2ae47bdc660843e1f45cd35c97","1-dd1aa1515fe763a7f45142d5cce09cdb489efd439f76947c5986f5b2f0bf387b","root.record.ProjectList.Project"
"Proj 3236","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","dc20439542757bfe4499b9ab323983d2222d8734c7886d3656c268cad13f2dec","0-9c5f7cc93d548654ae2c0722b20e5576a19d6e199f6e7ccf8ecc35a56f76fa9e","2-9a90ba1c465f9ab75f4bd40ac98ffc6ff30f677af994997fd0e27ac644527244","root.record.ProjectList.Project"
"Proj 3301","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","dc20439542757bfe4499b9ab323983d2222d8734c7886d3656c268cad13f2dec","0-0fefc4737d0b117f779b0ee90fbe8c5c4ec413eae3fb7856cd9c474c62668731","3-e189818c129a18a53a0e43a346fd84ed351ddba99a9b726a1c10f6cef790efc8","root.record.ProjectList.Project"
"AV-8B AIRCRAFT - ENGINE DEV","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","71280b09b3f0e5059ae4ecc21b99b4f9b70a0bbcb4aacb173fae773570d5d5f6","0-ffc125b1005602c73b8d6a3884ab01e5ff3d08ba62e318dc74287cd5c8015597","0-e67d7d55b187c99e47d87e9489cfeb49a8977c3ee699de35c1b242a2937749ae","root.record.ProjectList.Project"
"Proj 0219","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","aa81c473f6fd40c893781e1d4653d1461c0e22c7ab59c7aae9fa56b17dc57a89","0-034467e1f012f10535a8ca230ffeb0774055ffc7e8a9a10da81a6dd19f73bca9","0-6952fb5cdf50e033f62fc1aa4b1f88669a9efd46535c4db2671d7373304e369c","root.record.ProjectList.Project"
"Proj 0742","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","aa81c473f6fd40c893781e1d4653d1461c0e22c7ab59c7aae9fa56b17dc57a89","0-0585571246005749f695754b73dda974571e3c583447fdfb6b68a2e4b532f98d","1-479c85cf389d80566b67ca0036bed1e82dd84eab4e04151aebe451b92aa02629","root.record.ProjectList.Project"
"Proj 0775","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","aa81c473f6fd40c893781e1d4653d1461c0e22c7ab59c7aae9fa56b17dc57a89","0-1efadcd7c5014fc4f2dcacc52c8a839842062ea37cb19136decd87fbe70500ee","2-d3cc7ceab595aa2d443ee72c68adfaa94a2d825f64c6f54514049df4404bdf83","root.record.ProjectList.Project"
"Proj 1411","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","aa81c473f6fd40c893781e1d4653d1461c0e22c7ab59c7aae9fa56b17dc57a89","0-d3054894e70990f74e984529d352261fe64150cd74d3dd8f6e4d52f4d37401da","3-6bf1b250b75209e921a6d31f75d95f5245518f59a48cca12d18e1b187cc95d37","root.record.ProjectList.Project"
"Proj 9999","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","aa81c473f6fd40c893781e1d4653d1461c0e22c7ab59c7aae9fa56b17dc57a89","0-2c4c9835212ea313ca17b7a281ac215dc975258b7f506841da3f33b286507fed","4-6fe1f61d1316b03cbe36d7f30f93adbe9c28906752810205c92e962dcc1c6123","root.record.ProjectList.Project"
"MATCALS","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","896673974f20589df3fac7fc201201df1fae370673ed7347b53a81ee5b025df9","0-e01825a67c313a675f0a7290c3805e16b214ad011a15890ada9cf165fd54fb85","0-b7911d67e51d9948b18f28ea6eb089e4d35c68640a097dcfd6beb2faca17de1b","root.record.ProjectList.Project"
"Carrier ATC","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","896673974f20589df3fac7fc201201df1fae370673ed7347b53a81ee5b025df9","0-7f870ed355a0b95ad8e90b7f05df9031fc3f0af12da089ed54eab5e63d972da0","1-0ee39f93e0e3d0cf18bb5d9b3a8fce1c01ad036c3c2c8cd94ef2c82b33c3c083","root.record.ProjectList.Project"
"Page/Group/Row","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","896673974f20589df3fac7fc201201df1fae370673ed7347b53a81ee5b025df9","1-701d99421d1cfdb517ace5a397bd6071903732ba2a99ab59d3fa9429b8d93a69","1-0ee39f93e0e3d0cf18bb5d9b3a8fce1c01ad036c3c2c8cd94ef2c82b33c3c083","root.record.ProjectList.Project"
"ATC Improvement","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","896673974f20589df3fac7fc201201df1fae370673ed7347b53a81ee5b025df9","0-bd348a07a3d72f9f35ad658ab7a7174002c87d994f5dbb9f0b7e2472e1153d45","2-7d3221dbddb4b91e88cb17a4d12da1218e7eac5bb63322631967fd3b635140da","root.record.ProjectList.Project"
"Proj 3372","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","896673974f20589df3fac7fc201201df1fae370673ed7347b53a81ee5b025df9","0-98d6ea18e52c7a0479552dbecd46f0d250af5dbe2368d8a9cbcdf47f9798fb43","3-c736b5f0b44485039bb6b6efc2daf250d9c730595b969fa40541c0e669686274","root.record.ProjectList.Project"
"ADVANCED ARRESTING GEAR (AAG)","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","9112a70f48bb5b4de1e0f84980a96873fa92ba007394ffc4f8b8a3fc26b6412f","0-3bae370efe7d1fe9e791462f8f0096cf2833fff4b75da89828aab063592ab27c","0-9bff035e925ffe6426e52f3874ac70d40b981388d93742b8933c1386c8308511","root.record.ProjectList.Project"
"ALRE SERVICE LIFE MANAGEMENT PROGRAM (SLMP)","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","9112a70f48bb5b4de1e0f84980a96873fa92ba007394ffc4f8b8a3fc26b6412f","1-5974c7acb5b5272b0d4794724d49feeb0cd7fc028528ab8578f6fb5f26e0d626","0-9bff035e925ffe6426e52f3874ac70d40b981388d93742b8933c1386c8308511","root.record.ProjectList.Project"
"ALRE MODERNIZATION","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","9112a70f48bb5b4de1e0f84980a96873fa92ba007394ffc4f8b8a3fc26b6412f","2-40347fa8f7d69e51a1b14673b2507f4a0745c691b8be0c689d773ddfcfaab285","0-9bff035e925ffe6426e52f3874ac70d40b981388d93742b8933c1386c8308511","root.record.ProjectList.Project"
"Proj 9999","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","9112a70f48bb5b4de1e0f84980a96873fa92ba007394ffc4f8b8a3fc26b6412f","0-c56ea3c6db5d9cf388351d8992ed82c59be420fdad40d7cc0ac80e9e1f62fbb2","1-45f9841ce46f3d66a622c99f0c407e63014e0d3fe5b94513756ac58eeffd8afa","root.record.ProjectList.Project"
"Proj 3094","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","61315c3503d4bae8ef2ab4aaf99b8ea897c8d059e341a9b5297b4e6147ca2516","0-302d346cc4b878eb9f21c190bb7ea9fbd5c097d6d3792ad3d827f0e33836ce33","0-4058a79409a36e9137dfbbc562a55821a91528b43876c922e34793bc4ae43642","root.record.ProjectList.Project"
"Proj 3439","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","61315c3503d4bae8ef2ab4aaf99b8ea897c8d059e341a9b5297b4e6147ca2516","0-f58aff5cfd42b9ff8ee7d2362e752159c90a069a3837c9adf2379fd96d4bdcc8","1-ac3863e30f0569d1f30d9c652a375d269690e85e46f454b85a87fa75a17dab59","root.record.ProjectList.Project"
"Proj 3186","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","d5f5f68f7ea354b246617028a10f71eb303deb6056ee57febafea95c49919ef5","0-253fcba19033029ca1b7b6081bf0c6326937d552da91edd0eb24145d960f1e64","0-17b9500631c4ce96f6e934db0bedeb647074153ad94f4b73058163629c06b098","root.record.ProjectList.Project"
"ADVANCED ARRESTING GEAR (AAG)","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","cb8e159b5959eb57a8eb752e9e3dff811eb1482e68f29f6d2bf707629a659063","0-c0b5b1ba5cef1250b7ed8b797d44766e5be0249e89b9101eed540f12d7d62b7c","0-bdace08d7c8c2f6b8ff86db52501099003a948a69d83edc9fce384a1a421029f","root.record.ProjectList.Project"
"Proj 1947","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","7ad80c617abf06566a40b0da157c216fd527b96d56ea65944a1c6518d30f5526","0-872be68717c1c41adf922700fdd95da74d682ac9a9f2deeb5fdc448f51cbe95a","0-4496ba848a4869aeb3401e3c7130940ab43d6f2f74909971ac43b48c4a1dd71d","root.record.ProjectList.Project"
"Proj 1950","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","7ad80c617abf06566a40b0da157c216fd527b96d56ea65944a1c6518d30f5526","0-15901c6982d72eb0eb2c3328b03dc5ba5d0a6ee24b183f2647d56fe5eb779bad","1-f7f582011ca4378926835edaf2db6cf281b1ace6d164dd436920c951ff0b4764","root.record.ProjectList.Project"
"Proj 3062","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","7ad80c617abf06566a40b0da157c216fd527b96d56ea65944a1c6518d30f5526","0-dfb3d1cd243ff2e3cc35a7f5d008f4b3174f6e4cab1aa960c9266f4567677af3","2-4e9601367734fe27fca89b8015eb641ee28943bbd3b5bcc1cb81b45511b96ebd","root.record.ProjectList.Project"
"Proj 9999","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","7ad80c617abf06566a40b0da157c216fd527b96d56ea65944a1c6518d30f5526","0-79074c1a5a46a45af62f1b357758fd0c165a4d0e86a421681c41f60691a4965b","3-6ff56dc0f5cb0c20a0dbc4b5afe67c442329eda0c19d342808a8a3ec99130c4e","root.record.ProjectList.Project"
"Page 1","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","1969cc753c11c957dda0b8dc5efd9535e6ba7c59a390cd2f961e1119f4e1dad6","0-e315100cd6fc066e7668070985c0212d8af89b44c164e7d24144749961181286","0-2daea8623874a08ebbb340e4498255916a3e175916762df60dc07efb936394ec","root.record.ProjectList.Project"
"Page 1","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","1969cc753c11c957dda0b8dc5efd9535e6ba7c59a390cd2f961e1119f4e1dad6","0-5ed7dc7f3be7182a6705854717abe0b9bcbfa319d7566f75c4d867b1c222cd15","1-2e803cc407b9d643e94dd120eb42ebf6c72348afaed985e4adcb69cdc698efb3","root.record.ProjectList.Project"
"Proj 1803","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-673f1c15cb8ed38e55ea657ee1c9db6bc3d37398f03724b4a192e55a9cbdef3d","0-c3ba19ce91e33a3ce7a6be8e00ad13c0309f8af011420a44b61a55d1afa9be30","root.record.ProjectList.Project"
"Proj 2465","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-4da54c8ce1c90a3d8a9f08d62f4857a8ca8e0c8832ec4c07443faa214de97a92","1-f6d39bdeb69791cac67faceac65601fbe4fbf7ef600a6948ca64c7f054799426","root.record.ProjectList.Project"
"Proj 3108","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-2949f9dec4a0ee15f691863d87d08a6a6a8a586ffd9103454800513cce5ee4f4","2-d0c4951916d7100be056e3ae35c872eaf9dfca2f66e320a1fdbc28fcdbb6bfb4","root.record.ProjectList.Project"
"Proj 3179","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-ebb546c32a2b5f9f4d2a960963a0d57a54407351eeb3256dbfde7e2b2ca6e1f6","3-6fa80ee1e7b86a938cd3c9c907dcd5e56c00e9f5057004faf571af93e66540e9","root.record.ProjectList.Project"
"Proj 3369","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-6a4a464aa90c50beda202a514f55fd9f5468c2cfb495188b4eb70725f73b2f43","4-01bb33fdd970e9a661865b1257662f48fd045805ef019bac19e3ed48029a0a71","root.record.ProjectList.Project"
"Proj 3374","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-17cdd7e1e0260ee31347447625dda0d37f1e89374284508fc1ab4e26ccd3a3f4","5-200da829cabba48580532bf483df85a4aadd04caff33db17fbd1c236d4572627","root.record.ProjectList.Project"
"Proj 4007","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-c71c71c6a89f0725e5e7a12f6ad2c3581512f397c26b9cfc5d8f64ec3c24a7b7","6-b4d88231a6889815a1d58cedf41dd7072eeefa4eef3705dbe14a81403c12c3fc","root.record.ProjectList.Project"
"Proj 9999","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","2352ccfe17dd3fe1a0892b579a9f68f5cf0be6872d904a8261065b401837448f","0-0658cfe977213fddfc1aa59cf0e8d80b75b0e02994a4066f1f42fc2a59a043a1","7-e5eb69286402097365e92d5d2becd8440501ddc1bde788826ed9c4430f3acf7c","root.record.ProjectList.Project"
"Proj 3360","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","4eb63152a96333c49d6203978d8a8e52f09f0cfe6e2dda064794ec7db35a5447","0-dd2d93dad83d0071526560d488677ecd8cfdef29897e13d3b64d7d4cfbb5a1af","0-18cacd93afbcb9e9e3b95a4cadb4cdea3d94290c42a52bea4b944f79a459cfc7","root.record.ProjectList.Project"
"Proj 3361","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","4eb63152a96333c49d6203978d8a8e52f09f0cfe6e2dda064794ec7db35a5447","0-4b3dc118ad57219a089a3bbee02ed1d4fd02daa3bed7e214015645ad4d310454","1-75e2fe442e695b978fde86b95148b375827d91dc2f061dafb0ce6be2ac11dcc0","root.record.ProjectList.Project"
"Proj 1857","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","50f96ba1521733f800d02747c10b9bffcaec95551b08d4e1e2d4785055d0f573","0-e76e10978b1cbc3928d4615097c6e73404d5c6c405c6f174768af9d535bf8ef8","0-ca049b42df002b480e7ee13cfefc8a4d799519b11708898e62b8c96c86c01c6f","root.record.ProjectList.Project"
"Proj 4500","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","0aa72e5a4cb271785657b364b03e516842bb851db756e255f2381fd1d4deaba6","0-06a1bfeb1173d5a8310e94b04dd4a5088cd53c61871df25a6dd253b033e72062","0-fd52f41a5dccee3e2d70a81e9e01b30b0f02e50f77bbc59a945c8ff1fef0aa61","root.record.ProjectList.Project"
"Proj 0267","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","5690f688f72d8a4dee082dcd043617e5240e9dca0c162121a74b1be8ab08e720","0-c67aabf04b3b00b66aa07dc7ae01bc490566d352d5ff1ae631c90e34d4648a91","0-c7da1f343b340b65c4cc508f7eb5472abb2ca811d5021175f9c8537f545eac56","root.record.ProjectList.Project"
"Encapsulated Effector","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","5690f688f72d8a4dee082dcd043617e5240e9dca0c162121a74b1be8ab08e720","0-ebe71ae5a15b7d8cd417098af4541704c0644b091720c03d2f8b874120476563","1-35ea903596bb5fa3f4c67c1cade43d5d07b7d2663df16115bb26f2009d1730e9","root.record.ProjectList.Project"
"Proj 1412","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","e1f1d0566be973ff9c1e4d787d7b69c5a8b4cd8de510028eea1da3ee056c79c7","0-5fd5d3f971275b937f48008fe15769ee58cbfedde49c5e28b5b065a753827769","0-00fdb26043fdd02ad1a554df9434f368f6407d9caa78307b50a58ba48e62fd9c","root.record.ProjectList.Project"
"Proj 2234","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","e1f1d0566be973ff9c1e4d787d7b69c5a8b4cd8de510028eea1da3ee056c79c7","0-f45eec37776af1ad129b8a4405515ce27acdf2e0795ffaa4a41e9efe27e4ff03","1-5b2881a3324749efbd78c674ce5e367e2571ee86de47f7b6e92e50df267c97c0","root.record.ProjectList.Project"
"Proj 3418","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","e1f1d0566be973ff9c1e4d787d7b69c5a8b4cd8de510028eea1da3ee056c79c7","0-75d268b0e7abdde65ea4542c24cda092afeaf6717c9b54e2590fcc13ce2c7814","2-7bd5d302a215c1a99914984633954975c5212120caee017d03cd8b7c1fccfbba","root.record.ProjectList.Project"
"Proj 9999","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","e1f1d0566be973ff9c1e4d787d7b69c5a8b4cd8de510028eea1da3ee056c79c7","0-9639d72b87caf9a5bca5810589d5d53a4cb7524a551b0aac82c537df4c3708fb","3-36c83c3163e65a8feb7485a3c280d7feb8bf078cecd631859645326f27c4f711","root.record.ProjectList.Project"
"JT Service EOD","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","3a0c9ec68d044936d78b468c712d640da97059b6e2a65d76edcd509af8586455","0-5bd497547c0ea9c7a00d76ee2850f68e95ecf9974ed22acf8ddc9b0e393856d9","0-b176d980a3fc8ef24d4b9a3099ff11bd4cb07a699c673197c890e9c2ed81a2a3","root.record.ProjectList.Project"
"Proj 1822","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","e37d389ee758890e64fd299d1015a00eb4a90e892a5a6a6de3b0451d55ae0cd4","0-9dda94ab0869beff622dae219182d53c9068c918dc40b488a6a85b6e142cba93","0-cd5eb4b6e4996c4d920082cee2758f9744254a3d5ce374c34149ccb3fdc2b507","root.record.ProjectList.Project"
"Joint Standoff Weapon","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","9a4c5d7a8419f57880bbe7e2eb47ceafe231a380a96b07354979ee7d696cd7ab","0-fb38fc9bcc1095cec4f0023363502ac4ebed4fbc61621939ff60ae1ef2ccad92","0-59c24f436616b5d4054cb895bb0dbac26e4410d41df010751b9dc36a9cca49ab","root.record.ProjectList.Project"
"Proj 2178","2019-BASE_RDTE-2019-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2019.xml","0c9ebac0d3762e014d1673ce7d1d1638fff85bd43970bdafd56d77c7b1d78348","0-99960377142b1ea21d0d0d172cd5cb7a53660428db597c043cc7cd667ceb20d7","0-45e454286604c9b290aef32b723005f47719d949ac195850b7e0d1f2f8055b47","root.record.ProjectList.Project"
