EventTitle_val,Schedule_Start_Quarter_val,Schedule_Start_Year_val,Schedule_End_Quarter_val,Schedule_End_Year_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Data / CERs / Tools / Models Deliverables (Sep 2023)","4","2023","4","2023","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","13-4b687af832d36f20adfead1c04bd0c2186968e4498acd11a46ea30039cb2a9ec","0-b297657d9e445c1593ff32923a7b69827cb26edb787679f39fc4e058321ff439","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Data / CERs / Tools / Models Deliverables (Feb 2024)","2","2024","2","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","14-5cdf25951ad6c02e25ded0be3038c3a24397ab88a8211849f579a1f5e48094a5","0-b297657d9e445c1593ff32923a7b69827cb26edb787679f39fc4e058321ff439","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Data / CERs / Tools / Models Deliverables (Sep 2024)","4","2024","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","15-5c339afa518025e9f6f0f13d0822a2d7ff0314011ec55acfb1448b647760ab7f","0-b297657d9e445c1593ff32923a7b69827cb26edb787679f39fc4e058321ff439","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Quarterly KBS Progress Reviews","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","16-3fd4b193dd4e1839dd9386fddb563eef60921a9076d847d0081eae513e72be56","0-b297657d9e445c1593ff32923a7b69827cb26edb787679f39fc4e058321ff439","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Acquisition Planning","1","2019","2","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","0-52e0bdd9f13b272f3c972dc07b0801ff501c085384bedb81368e71327f474163","0-7329356bcc6e3cf17d29fbc62ad73b582d29773a56f5529d1d4f13679a8122eb","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Agile Software Development Contract Award","3","2020","3","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","1-a281d6a717bceda4fdff6fd15e97cf0b15227072814f9b31f3b24530c66252a4","0-7329356bcc6e3cf17d29fbc62ad73b582d29773a56f5529d1d4f13679a8122eb","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Continuous Capability Development","3","2020","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","2-daf05d656ac9cfd949317858545c54231e40b53cff2601f9762c1142e48f1495","0-7329356bcc6e3cf17d29fbc62ad73b582d29773a56f5529d1d4f13679a8122eb","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Software Change Requests","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","0-97f69df672c84367cb5b80c34ce837a03e3ebd2122a0066e4885ea2255f360aa","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, SuperCluster Hardware Go-Live","1","2018","1","2018","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","1-1146cac35e927631260e0a8ac8d3062c78bd4361a1d4acaea29d23685798a836","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, R12 Software Baseline Development","2","2018","3","2019","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","2-9bb54da9893daa16e190a9a33c683c580e11b51b4a300884fe008f18aabcd9b1","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Reporting","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","3-d50d853fb4a6eb676822f10f57101bbf672a9cd695571723e3b41a3402128834","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Disbursing","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","4-a5578e2c58d488a1498b212fb6bb830d389c8a5cbefd16a73ff022a06177deb8","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Auditing","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","5-8074dfec1ac15b4096d814bcdfa445451002c6d010acde0969ce59d1a74c0bab","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deploy DEAMS Inc 1 Capability","2","2018","1","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","6-c2b2fb4a5ed1ff7363cc3423c02943698d90d89a8999c4d1128b726227abd4d4","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Follow-on Operational Test and Evaluation (FOT&E)","1","2020","3","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","7-8adebdfcfe711408215e11e438080a17bb2666260330e37d1cc3e05e1eb7248f","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Full Deployment Authority to Proceed","4","2020","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","5921c38653610c00bfa1ca224bd64fd954b1125f04654179e1393387210c11e7","8-ee1b68e99a7af3558bd3c0776def3b5483d89b713a08b03822620613ee637884","0-a46bb05dfedc1258acc1e88a23732606ce436dda4f93baffe7a05a39dcf704f3","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Acquisition Planning","1","2019","2","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","0-95a9344e23dac685302a59edf84a239d64ca0f2218f71046e6ff6e531fe70005","0-9264bd18bfe353c637808bd0bd6ba1e530baf546f0198cdd13da88b0d262421d","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Agile Software Development Contract Award","3","2020","3","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","1-72bee23c2a8da53ac44f08be2998d7e07bcc9f09ce5dd00e4e079267541ae1d0","0-9264bd18bfe353c637808bd0bd6ba1e530baf546f0198cdd13da88b0d262421d","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Continuous Capability Development","3","2020","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","2-b44cfdf23dbeaab382d01248542419a00138882e99e7cd78fb6afef81c1bd9ab","0-9264bd18bfe353c637808bd0bd6ba1e530baf546f0198cdd13da88b0d262421d","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Software Change Requests","1","2018","4","2024","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","0-6badbb4129f3d1f9e53996e0d04e2268397cd286340a7529545bcb54f01ea840","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, SuperCluster Hardware Go-Live","1","2018","1","2018","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","1-f513de8ad9b4c0afadbe7de7a9a19a37b42f34f9b033c626fdb10c1ef8171a61","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, R12 Software Baseline Development","2","2018","3","2019","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","2-68c045bebba576b1623424541df11c6110a7d48874fe4c36fcce2dbd8808dac6","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Reporting","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","3-69bd3271ac9e4a96619a665a34c2fef077248a8d285b5a420fd737e4edd22ca6","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Disbursing","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","4-2edf3bd635e158b3de242af4fc0488dd71da1a0a6911f0abbe2bb7cedc3e25da","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Auditing","3","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","5-cc1edf2161d3f55ce2f9df83e45995310ee7aa777df17df5f1dfc67089fa4def","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deploy DEAMS Inc 1 Capability","2","2018","1","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","6-976606d971e9e62c0fbff2cefdfee7fb5654d7fc9ab5f473e956e0f90f2e0eba","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Follow-on Operational Test and Evaluation (FOT&E)","1","2020","3","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","7-5c900f7d1a2157dc7833d4dc13dc1c8578e488ea3ded539bcb3bd4f81bd75c0a","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"DEAMS Inc 1, Full Deployment Authority to Proceed (FD ATP)","4","2020","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","f731bf9f08fa5232faf64161aafdff335357ef55a9ca71ae07ee975c13001526","8-4bf7b7c890dce3e1088bd89c96da5d32b806128a7c2b545c6dcc535d9f71fb74","0-e0546c2a22006b94fee2db11b78e4e15074ecb44200b6a9fa940febcc2b17ffc","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Development","2","2019","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","6f95e141bb6cc7586637fa18bbd1d16db6b38d9c72eb0aa10fc7f6f223d09043","0-f044397e279595b70b1476ca209ecb79d8bf836ba100032c35e9c24106ac8704","0-0b71b6941b08b66cb62977bb7029997814c2b90f02e3a00a3283cd245c06cf68","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 4) Production/Fielding","1","2020","1","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","0-9c1591b1be4d1050c47972330aa86dd6413f8cbc17bf74bcddc26d38de5dabca","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 4) Integration and Testing","3","2020","3","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","1-432440e9833e43bdbbc846a2c80ec1d3447708c1a91728bcbc0969438d858571","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 4) Operational","4","2020","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","2-ca70a459e13f6822f324cfdcca7b2123f3fec6d8b0d125a227674c569d77f357","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 5) Design and Development","3","2020","4","2020","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","3-f277ddbe41c71d8c9f02cfd9f66351e313ed7e4c4dc816732a51477823cd7320","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 5) Production/Fielding","1","2021","2","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","4-91c15402980cee5f46ee3e794b5935fa1b20d9a60708f8b93afc8d870b980a3b","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 5) Integration and Testing","3","2021","3","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","5-847f93bd463eff9cc7c78b833ac65ddcadd050767b5d768ec3d19402ae819499","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(MASINT 5) Operational","4","2021","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","6-dfcfa9db73f212ac92f69152cc98a9e54e918bc4609e841dceefc42ee717c9a0","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 6) Design and Development","4","2021","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","7-e2903407c12d9d54f9c7d4ddf09968c1a20f8b6d8fe668d2eadfb21fc409539a","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 6) Production/Fielding","1","2021","2","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","8-c2537170859e5e4f92e914de90c8c6457049ac1412cb908787fb266e8bc8e4d4","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 6) Integration and Testing","3","2021","3","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","9-0b4a3550ab3541f918f706a027d1a1e49618ce55cd73e8553c32be4f67685ff5","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 6) Operational","4","2021","4","2021","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","10-793de2857528b081e44b07be64bbd6706c2af0d8842bd10bd621cc9a3c23dacf","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 7) Design and Development","1","2022","2","2022","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","11-3bf2b48b8e11437fd8e57c94d1621b2aff8153d28bdded48bf52e54f49802a22","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 7) Production/Fielding","3","2022","4","2022","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","12-f3f9dba5d11286c630150a3ba33bc51ead1a3db5e5bd97719fbf12c82a9c38cb","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"(Radar/MASINT 7) Integration and Testing","3","2022","3","2022","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","d6fa964dacd2001ff6fa8a413724ce54b74559899e3e9b70df99c76c09682baa","13-6c426d908e83ffeebc1f74f42ccdb4e4df9020e7d425350bf2a6a29101081d74","0-132016bcc3b152b267623bc62a21a173e61b206464b1e9f8ca2ac8d2cf3d1b9f","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
