LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"APN; PE 0204146N","Joint Strike Fighter - CV","1852.890","1557.162","1072.812","1072.812","0.000","1273.910","1432.190","1724.077","2429.677","33679.470","6283.067","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","6-cb1be758f09396c6005df1f3e880afc99f0ad45b70b0bac47b59ee0fd62f5a4e","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"APN; PE 0204146M","Joint Strike Fighter - STOVL","838.204","1259.162","1510.936","1510.936","0.000","1521.174","1562.016","1953.170","2576.560","35163.740","5874.564","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","7-28be9c9557509b692ee26488a2637423f06ddc764f48de236cfa5e9da4d5c592","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"International Procurement","JSF International Procurement","726.936","1223.348","3054.443","3054.443","0.000","5362.214","7449.007","8361.881","8094.783","0.000","21900.038","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","8-1a066b663f7bcf815add3cbb2dc9564e9b551421282c883b3179f4c5cc4bfeaa","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"OPAF; PE 0207142F","Joint Strike Fighter","0.000","0.000","0.600","0.600","0.000","2.200","2.943","2.471","2.345","0.000","7.614","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","9-3c42a7a449cd2d645492686fd6a24de11a7ba8f181c2c16edbfc7216d41ad3b8","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"OPN/4265","JSF Other Procurement","5.381","5.665","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","11.046","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","10-7067a50a5d7b35f9a7f49afd936db2d53ba2ce69965a02302bb0f17920f04464","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"OPN/4267","JSF Logistics Information System (ALIS)","0.000","0.000","3.826","3.826","0.000","4.869","5.592","5.647","5.744","43.524","16.108","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","11-a2f24c7572aea1c6ed21506b48f1162deb01bb5af64c81810bcd06c693136328","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"APAF; PE 0207142F/Initial Spares","Joint Strike Fighter Spares","261.924","149.556","181.833","181.833","0.000","197.737","265.692","274.415","264.251","8438.247","999.768","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","12-ca8885fc6511dbfbebaf38b461125f180113f70dba35b4163059af223018a3c8","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"APN: PE 0204146N/Initial Spares","Joint Strike Fighter Spares","73.923","29.902","41.466","41.466","0.000","114.749","116.392","106.869","144.044","2708.330","411.933","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","13-9d4fe2fd9903765bf9e496ab2afb3032af6047644a6b3a0355941110d9fbead4","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"APN; PE 0204146M/Initial Spares","Joint Strike Fighter Spares","147.539","23.430","99.006","99.006","0.000","97.805","107.292","186.345","175.615","2961.390","538.981","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","14-0e289313e5a201fe4df548009f505724996109628bb71b3c8b90856760ac16d0","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"Milcon; PE 0207142F","JSF Military Construction","121.292","24.250","13.530","13.530","0.000","72.000","69.050","65.000","66.170","0.000","505.673","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","15-269692e8e6b4189c058bc594950ff1e93497e473f7da32dcdf3753c8631a3da2","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"APAF; PE 0207142F/Modifications","JSF Modifications","4.610","0.000","147.995","147.995","0.000","157.777","245.462","223.683","252.141","0.000","631.532","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d9a0885de440e3bae12b2e8a151a5c2a501f200a6a3a6f35a08134cdff61ceb6","16-bfc548d0b2534ddf06081717620e9b34c279c8b1eaa7a6b23f26c8b37de54fd0","1-5e3399780b18b3165db6a1cae72aa408decfe0c5def7c91b49bf5e745d17fb23","root.record.ProgramElement.ProjectList.Project"
"O&M","PE 0901220F, Personnel Administration","8.665","8.543","0.000","0.000","0.000","0.000","0.000","0.000","0.000","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c1194f7af222beae300d4ccb8b41b1dda0e45d2546bc6b2933b28a953969d0f1","0-9c8cb8dd04c6ff376ce071175163067da8635767f0e0573c1a28d24b99534b72","0-07d62ee89efe46253b76f445c160604fd9c77bb5f2ddea74c7e2185c2b2683b4","root.record.ProgramElement.ProjectList.Project"
"O&M (1)...","PE 0901299F, AF A1 Systems","0.000","0.000","6.741","6.741","0.000","6.579","6.814","6.863","6.996","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c1194f7af222beae300d4ccb8b41b1dda0e45d2546bc6b2933b28a953969d0f1","1-db11b14743b2a1f80c29f6eb5ca502162861a807ef61949de7ec27f6f87c27e0","0-07d62ee89efe46253b76f445c160604fd9c77bb5f2ddea74c7e2185c2b2683b4","root.record.ProgramElement.ProjectList.Project"
"OPAF","PE 0901250F, General Information Technology","0.000","0.000","24.760","24.760","0.000","0.000","13.457","0.000","0.000","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","c1194f7af222beae300d4ccb8b41b1dda0e45d2546bc6b2933b28a953969d0f1","2-815691e1ef16ad42b26fa5afc9e79eeb7ce98b49116cc6bb9704fbff3edf5a20","0-07d62ee89efe46253b76f445c160604fd9c77bb5f2ddea74c7e2185c2b2683b4","root.record.ProgramElement.ProjectList.Project"
"PE 0207161F, Tactical AIM Missil...","Missile Mods, USAF","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","0-eda72a5777af07c50356b0042e1091be65137d0ce18d52d540011b2cff8dd774","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207161F, Tactical AIM Mi (1)...","Sidewinder (AIM-9X)","64.166","88.769","88.020","88.020","0.000","82.729","131.786","85.401","86.706","1887.298","3003.001","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","1-e7b4b444e82b73faff1202c056858e979b3f22b951328d90c70674af695444df","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207161F, Tactical AIM Mi (2)...","Replen Spares, USAF","3.492","7.866","8.854","8.854","0.000","10.728","10.881","11.267","11.440","156.200","220.223","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","2-4beb83e4d210f446edb31417be0e7884630cd388e88e4206386fd0bfed0b50e2","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207161F, Tactical AIM Mi (3)...","Inital Spares, USAF","1.402","1.659","1.651","1.651","0.000","1.650","1.743","1.803","1.831","94.949","106.688","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","3-4ab883de1c28119d1bb1e1b9d63f61143ba00f1650788869faf2dff081f5ce15","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207161N, Tactical AIM Missil...","Tactical AIM Missile, USN","0.906","8.765","21.107","21.107","0.000","29.441","58.084","61.986","58.040","11.239","603.033","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","4-540aeb16892db9e5960db6edbfcbfdd15c5f5fe0d8119959e2b83faefe204b89","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207162N, Sidewinder, WPN","Sidewinder, USN","52.016","42.198","80.226","80.226","0.000","88.262","88.350","89.524","96.088","1331.573","2241.508","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","d7e2db263f17efce51c547832c6f8915348d3b1fad5f50832932f77d62729df4","5-99cff9f4b51b501be25d7d15a0c8696473f2811469bbc8f6ce302f6e869ecb67","0-1c67a7aabc910366738c8a26ddfc7e4bae2c80fbafdc380e2fa42c04b21581a8","root.record.ProgramElement.ProjectList.Project"
"PE 0207163F, AMRAAM, MPAF, BP20","MPAF, BP20","346.430","202.176","229.637","229.637","0.000","340.015","356.796","381.742","380.686","2800.498","12404.980","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","dfb64386bedbfc8a193d0eedf518c1935e40cffe7a8707b6a00a0da1c3df5b97","0-0575667ffb8798c73b250210f828c42351327a256e745c13a7b75d49c0820a71","0-6573082f19cea687b9d14c18b6fc63bdb9844fc7fd9d61456e3d874a39930a30","root.record.ProgramElement.ProjectList.Project"
"PE 0207163F, AMRAAM, MPAF, BP25","MPAF, BP25, Replan Spares","0.817","0.804","0.805","0.805","0.000","0.809","0.811","0.842","0.856","6.005","0.000","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","dfb64386bedbfc8a193d0eedf518c1935e40cffe7a8707b6a00a0da1c3df5b97","1-82d5cf0af8709adca8eeeff7dc51a8f5f226a0545aa7a847f340242d8e44fcc4","0-6573082f19cea687b9d14c18b6fc63bdb9844fc7fd9d61456e3d874a39930a30","root.record.ProgramElement.ProjectList.Project"
"PE 0207163F, AMRAAM, MPAF, BP26","MPAF, BP26, Initial Spares","0.071","0.082","0.082","0.082","0.000","0.084","0.085","0.087","0.089","0.667","71.447","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","dfb64386bedbfc8a193d0eedf518c1935e40cffe7a8707b6a00a0da1c3df5b97","2-8931d665c92c9bc9c22d7cad96aaa7416b1561c383833bd3ebfffb751d2f63a4","0-6573082f19cea687b9d14c18b6fc63bdb9844fc7fd9d61456e3d874a39930a30","root.record.ProgramElement.ProjectList.Project"
"PE 0207163F, AMRAAM, MPAF, BP22","MPAF, BP22, Modifications","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","16.704","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","dfb64386bedbfc8a193d0eedf518c1935e40cffe7a8707b6a00a0da1c3df5b97","3-bc0c7a83f148b6256448d5772469131a7a9bae69981e97418215f8bedbb6113f","0-6573082f19cea687b9d14c18b6fc63bdb9844fc7fd9d61456e3d874a39930a30","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","116d3b83ffd7886e2f14a12af65b837d33ae06e93262767afd92894931d83941","0-f4bd9d3458439723b5bb9a7348dffc19a1f69ba91f6313f36d716c2e3616bbdf","0-13416e5f008add9b8be9eb308449fb05e7852f6a6618d8144c9c315ecd770f72","root.record.ProgramElement.ProjectList.Project"
"PE 0207224F, Combat Rescue and R...","Mode 5","1.700","7.800","7.900","7.900","0.000","5.600","1.600","6.700","0.100","0.000","16.420","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f4519365582e6504efc58f0bd99486d85aaaa5f652ee5f59ba6a13a5a98dc442","0-c45de2862ab195cb6a22d3983eb3203e5a72af312c7a718763da4453c47e486c","0-1c3c350d5497abe35d3b3483489b762242d7beba6f55b3068d4510f908b8fd7c","root.record.ProgramElement.ProjectList.Project"
"RDT&E, PE 0605229 Project 65...","Avionics Development and Integration","10.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","f4519365582e6504efc58f0bd99486d85aaaa5f652ee5f59ba6a13a5a98dc442","0-91e3083b2b098a84e82e9506771cb9ac3db1bd9acd7a412ff98d89b00be50245","1-6da332c08c0872eec68be0678f6c13a6b5b987f79ad9b02815035ff8cdf79804","root.record.ProgramElement.ProjectList.Project"
"PE 0207227, OPAF, Pararescue (Gu...","Guardian Angel","3.597","12.859","23.435","23.435","0.000","25.024","24.782","24.178","21.734","135.348","135.348","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","473d94a628ebfd637731c53d5e39342205ecd5c5873532a97fabd7ec0a8c3010","0-b2d9317dc367b740f0e3246f0c29e784df51ea4d35c0571e877fb20e67639df2","0-60a3cb05145939e16a155da337984b809e3d4649d0ea1f5dbabef88050ef910f","root.record.ProgramElement.ProjectList.Project"
"Not applicable","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7f01519e6b1be93fc086f0cfb84f1b143e9ac83020ccb936e43df9254dabd9e8","0-34a21473e344035b049da50f0e8a63c3f96064b57ca97169ce00be4fcaa8379d","0-3fc95ced3c637bd01d24b8d3e30adc6ac8ba9a06ce3bf4ea4726f20d008e311e","root.record.ProgramElement.ProjectList.Project"
"APAF, PE 0207249F, Precision Att...","N/A","296.812","69.335","92.771","37.771","55.000","35.681","20.529","20.179","21.039","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","45779cf27d8d0e14546ae80b7e47d544615334af44f4eb00be8b533e6fd61f37","0-f6609f563d00da9993ff1185236e0494c1233026eb60592f52e47207b10b8150","0-44ec180d8f1be8d1a72e0f70d90bff07f10860b61cc3b463596ae65225f9a792","root.record.ProgramElement.ProjectList.Project"
"APAF, PE 0207253F, COMPASS CALL","CC Procurement","164.458","364.331","78.687","78.687","0.000","73.413","71.901","74.154","75.513","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bcb7628e67d64e520826eb4b81bf66750b1c54549fb41d4967d758e7a1747607","0-236cdaeeddcf7ceba636be741fce390b0665199f8bb6d11ce5d82b15cdbad714","0-bf22e294c3eabb15669721fb801ed18ac2562fd7dc7089a6ce856603c35a6b17","root.record.ProgramElement.ProjectList.Project"
"O&M, PE 0207253F, COMPASS CALL","CC O&M","185.596","165.923","148.246","117.100","31.146","124.487","133.049","132.578","137.493","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bcb7628e67d64e520826eb4b81bf66750b1c54549fb41d4967d758e7a1747607","1-def462664b3029f272d24597a4b3f67fc4fda607d416af496e2071794acc6680","0-bf22e294c3eabb15669721fb801ed18ac2562fd7dc7089a6ce856603c35a6b17","root.record.ProgramElement.ProjectList.Project"
"1","Other APPN's","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","9cae0e77f832ac31c33f206acbb0f82b2f673c5606328242941eea25db94033f","0-75b4030c5d03e015e9208fc549eb65774b9149f2d7d500e7e0c0974cc755fc8c","0-f4166b2f7ddc2510b544ad62bb95d34c7687996535030340d426986d22e7ba6a","root.record.ProgramElement.ProjectList.Project"
"PE: 0205633N, OTHER APPN","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","9cae0e77f832ac31c33f206acbb0f82b2f673c5606328242941eea25db94033f","0-d02ba2587f75af7dda68c17c15d5cf0ec709b9469731a99d705b8c791a1533b7","1-63ee61e4f61122dff013d9e3571e24d7d3cfe6b12e06ac6b317849dbdc11c578","root.record.ProgramElement.ProjectList.Project"
"none","none","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","2aa984b19a2f044eb12ce7d6be69a09b37135f52497f12b1606eda72031626a6","0-9a8c3a9178a2d0534535630a234face3ff0e123a18f723a49551be84782efa73","0-d03acdccf9a51f057b1f3fc56bbf5387d7bc1accc7d7fdecb916bfc0e74c7351","root.record.ProgramElement.ProjectList.Project"
"NONE","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","bdb160f9490838dba596cf60ec381c5114667934389c592609e3b9345a44a2e4","0-d4a24c076a59395db1ee2acbd252878f8a5d8828eab93cfae7882b4150e32d7f","0-5af15e17999321f8663a9d54d0c9a727169e9b3dffc6a1a4904825d417926b50","root.record.ProgramElement.ProjectList.Project"
"PE 0207325F, JASSM Missile Procu...","JASSM Baseline Missile","165.914","167.243","155.156","155.156","0.000","143.195","142.442","120.327","118.340","594.407","2553.370","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1de5ec99733ce7ccc47f293d1b7551fe8a195342129f99b2f018b240fc01606b","0-4974ecb1f0d237321fb7f2b588c1f1fb269f6a6a01220ddb1e2130429ad713da","0-0587798da65c4f71ae1dcd5b3d28cf81bd7a492a631d4db1d260d9bb5dec75ef","root.record.ProgramElement.ProjectList.Project"
"PE 0207325F, JASSM Missile Procu...","JASSM-ER Missile","2.317","68.950","85.243","85.243","0.000","125.956","176.703","329.445","325.813","2308.140","3476.154","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","1de5ec99733ce7ccc47f293d1b7551fe8a195342129f99b2f018b240fc01606b","0-ff636b173b850171c27050b903c8ed98a3534c9557a215cf057ffac784178048","1-8710535ff3fc3d7f3b551eb9dc4174e2315ecdbf4209efcc87ac19db688ceef6","root.record.ProgramElement.ProjectList.Project"
"OPAF, PE 0207410F, WSC 834530","Air & Space Operations CTR-WPN SYS","38.321","15.431","33.907","33.907","0.000","38.354","77.735","70.891","70.254","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","9e5fa4040e42961c483f13fceb9735abdb8896981d59a3adfbabff2f71a38273","0-8e7b53ba6f3cc4767037ca2ef7490e9b30a3488769f36912d8470d4cae04e3d2","0-78bb6e238b58c08229626baefc876658697ad507dc3ec8b18778c54ebf1e0720","root.record.ProgramElement.ProjectList.Project"
"OPAF, PE 0207410F, WSC 834520","Theater Battle Management C2 System","1.118","1.113","1.206","1.206","0.000","1.240","1.261","1.270","1.279","Continuing","Continuing","2013-BASE_RDTE-2013-AIRFORCE_V3B-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","9e5fa4040e42961c483f13fceb9735abdb8896981d59a3adfbabff2f71a38273","0-ade9e3f061004ebdfdd82b8785bb3926f3673412584bb209aefcd9ae48fb3887","1-ca88dbbd091072fd387c00288f37ac126f2786c59d555f6bf93f79a978bcb3c8","root.record.ProgramElement.ProjectList.Project"
